Dato,Selskap,Antall,Ticker
2020-06-12 00:00:00,WAWI WALLENIUS WILHELMS,4000.0,WAWI.OL
2020-06-15 00:00:00,DNBH DNB,-400.0,
2020-06-16 00:00:00,BULL NORSKHYDRO X3 ND1,-5000.0,NORSKHYDRO.OL
2020-06-16 00:00:00,DNBH DNB,900.0,
2020-06-16 00:00:00,VISTN VISTIN PHARMA,-3000.0,VISTN.OL
2020-06-16 00:00:00,DNBH DNB,-900.0,
2020-06-16 00:00:00,BEAR NEL DNM,30000.0,NEL.OL
2020-06-16 00:00:00,DNBH DNB,900.0,
2020-06-16 00:00:00,DNBH DNB,-600.0,
2020-06-16 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-06-16 00:00:00,BEAR NEL DNM,-30000.0,NEL.OL
2020-06-16 00:00:00,NHY NORSK HYDRO,-5000.0,NHY.OL
2020-06-16 00:00:00,AQUALISBRA,-9500.0,ABL.OL
2020-06-17 00:00:00,WAWI WALLENIUS WILHELMS,6000.0,WAWI.OL
2020-06-17 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-06-17 00:00:00,NHY NORSK HYDRO,4000.0,NHY.OL
2020-06-17 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-06-17 00:00:00,DNBH DNB,-800.0,
2020-06-18 00:00:00,WAWI WALLENIUS WILHELMS,3000.0,WAWI.OL
2020-06-18 00:00:00,NHY NORSK HYDRO,3000.0,NHY.OL
2020-06-19 00:00:00,WAWI WALLENIUS WILHELMS,2000.0,WAWI.OL
2020-06-22 00:00:00,SAGA SAGA PURE,-20000.0,SAGA.OL
2020-06-23 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-06-23 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-06-23 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-06-23 00:00:00,NKR NEKKAR,6000.0,NKR.OL
2020-06-23 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-06-23 00:00:00,NKR NEKKAR,4000.0,NKR.OL
2020-06-24 00:00:00,BULL NHY X3,-20000.0,NHY.OL
2020-06-24 00:00:00,AQUALISBRA,3000.0,ABL.OL
2020-06-25 00:00:00,WAWI WALLENIUS WILHELMS,-4549.0,WAWI.OL
2020-06-25 00:00:00,BULL OBX X5,1200.0,OBX.OL
2020-06-26 00:00:00,YAR YARA INTERNATIONAL,180.0,YAR.OL
2020-06-26 00:00:00,NKR NEKKAR,-5750.0,NKR.OL
2020-06-29 00:00:00,YAR YARA INTERNATIONAL,-180.0,YAR.OL
2020-06-29 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-06-29 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-06-29 00:00:00,ADE ADEVINTA,-500.0,ADE.OL
2020-06-29 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-06-29 00:00:00,NHY NORSK HYDRO,-4000.0,NHY.OL
2020-06-29 00:00:00,NKR NEKKAR,10750.0,NKR.OL
2020-06-29 00:00:00,BULL NORSKHYDRO X3 ND1,2500.0,NORSKHYDRO.OL
2020-06-29 00:00:00,NKR,900.0,NKR.OL
2020-06-29 00:00:00,SAGA.NO,-7000.0,SAGA.NO.OL
2020-06-29 00:00:00,NKR,900.0,NKR.OL
2020-06-30 00:00:00,NHY NORSK HYDRO,-3000.0,NHY.OL
2020-06-30 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-06-30 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-07-01 00:00:00,WAWI WALLENIUS WILHELMS,3000.0,WAWI.OL
2020-07-02 00:00:00,WAWI WALLENIUS WILHELMS,2000.0,WAWI.OL
2020-07-02 00:00:00,NHY NORSK HYDRO,2000.0,NHY.OL
2020-07-06 00:00:00,NHY NORSK HYDRO,1400.0,NHY.OL
2020-07-06 00:00:00,NHY NORSK HYDRO,-1400.0,NHY.OL
2020-07-09 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-07-09 00:00:00,WAWI WALLENIUS WILHELMS,2500.0,WAWI.OL
2020-07-13 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-07-14 00:00:00,WAWI WALLENIUS WILHELMS,2500.0,WAWI.OL
2020-07-20 00:00:00,ABL ABL GROUP,-5000.0,ABL.OL
2020-07-20 00:00:00,ABL ABL GROUP,-5000.0,ABL.OL
2020-07-20 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-07-22 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-07-22 00:00:00,BULL EQUINOR X3 ND1,1100.0,EQNR.OL
2020-07-22 00:00:00,BULL NHY X3,-1100.0,NHY.OL
2020-07-24 00:00:00,BULL NORSKHYDRO X3 ND1,2500.0,NORSKHYDRO.OL
2020-07-29 00:00:00,NHY NORSK HYDRO,2000.0,NHY.OL
2020-08-03 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-08-03 00:00:00,NHY NORSK HYDRO,-2500.0,NHY.OL
2020-08-03 00:00:00,NHY NORSK HYDRO,-2500.0,NHY.OL
2020-08-03 00:00:00,BULL YAR X3,-20000.0,YAR.OL
2020-08-03 00:00:00,NHY,700.0,NHY.OL
2020-08-05 00:00:00,WAWI WALLENIUS WILHELMS,4549.0,WAWI.OL
2020-08-05 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-08-05 00:00:00,BULL NHY X3,-350.0,NHY.OL
2020-08-05 00:00:00,NKR,2500.0,NKR.OL
2020-08-10 00:00:00,ABL ABL GROUP,-10000.0,ABL.OL
2020-08-11 00:00:00,BULL OBX X5 DNM,-1000.0,OBX.OL
2020-08-11 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-08-11 00:00:00,BULL OBX X5 DNM,-1000.0,OBX.OL
2020-08-11 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-08-11 00:00:00,BEAR NEL DNM,40000.0,NEL.OL
2020-08-11 00:00:00,BEAR NEL,2000.0,NEL.OL
2020-08-13 00:00:00,Wallenius,-10000.0,
2020-08-18 00:00:00,ELK ELKEM,5000.0,ELK.OL
2020-08-18 00:00:00,BEAR NEL DNM,13000.0,NEL.OL
2020-08-18 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-18 00:00:00,ELK ELKEM,3000.0,ELK.OL
2020-08-18 00:00:00,Wallenius,-350.0,
2020-08-18 00:00:00,ELK,540.0,ELK.OL
2020-08-19 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-19 00:00:00,NHY NORSK HYDRO,3000.0,NHY.OL
2020-08-19 00:00:00,NHY NORSK HYDRO,3000.0,NHY.OL
2020-08-19 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-19 00:00:00,BULL NORSKHYDRO X3 ND1,7500.0,NORSKHYDRO.OL
2020-08-19 00:00:00,BULL ELK,30000.0,ELK.OL
2020-08-20 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-20 00:00:00,NHY NORSK HYDRO,4000.0,NHY.OL
2020-08-24 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-08-24 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-08-24 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-08-25 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-08-25 00:00:00,NSKOG NORSKE SKOG,2000.0,NSKOG.OL
2020-08-25 00:00:00,NSKOG NORSKE SKOG,2000.0,NSKOG.OL
2020-08-25 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-08-25 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-08-25 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-08-25 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-08-25 00:00:00,ELK,-540.0,ELK.OL
2020-08-25 00:00:00,NSKOG,340.0,NSKOG.OL
2020-08-27 00:00:00,NSKOG NORSKE SKOG,-2000.0,NSKOG.OL
2020-08-27 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-08-27 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-08-27 00:00:00,SAGA SAGA PURE,-20000.0,SAGA.OL
2020-08-27 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-08-27 00:00:00,SAGA SAGA PURE,-20000.0,SAGA.OL
2020-08-27 00:00:00,NKR NEKKAR,5000.0,NKR.OL
2020-08-27 00:00:00,BEAR NEL DNM,23000.0,NEL.OL
2020-08-28 00:00:00,NKR NEKKAR,-30000.0,NKR.OL
2020-08-28 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-28 00:00:00,SAGA SAGA PURE,-20000.0,SAGA.OL
2020-08-28 00:00:00,NKR NEKKAR,-20000.0,NKR.OL
2020-08-28 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-28 00:00:00,BEAR NEL DNM,24000.0,NEL.OL
2020-08-28 00:00:00,BEAR DNB X3 NORDNET,5000.0,DNB.OL
2020-08-28 00:00:00,BULL OBX X5 DNM,-1000.0,OBX.OL
2020-08-28 00:00:00,BULL OBX X5 DNM,-1000.0,OBX.OL
2020-08-28 00:00:00,BULL OBX X5,-5500.0,OBX.OL
2020-08-28 00:00:00,NSKOG,-340.0,NSKOG.OL
2020-08-31 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-08-31 00:00:00,NSKOG NORSKE SKOG,-2000.0,NSKOG.OL
2020-08-31 00:00:00,NKR NEKKAR,-20000.0,NKR.OL
2020-08-31 00:00:00,BULL OBX X5 DNM,-1000.0,OBX.OL
2020-08-31 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-08-31 00:00:00,BEAR AKER X3 DNM,10000.0,AKER.OL
2020-08-31 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-08-31 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-08-31 00:00:00,NKR NEKKAR,-20000.0,NKR.OL
2020-08-31 00:00:00,ELK ELKEM,-5000.0,ELK.OL
2020-08-31 00:00:00,BULL NORSKHYDRO X3 ND1,-2500.0,NORSKHYDRO.OL
2020-08-31 00:00:00,BULL OBX X5 DNM,-1000.0,OBX.OL
2020-08-31 00:00:00,BEAR NHY X3 ETN DNM NO 001 0708886,10000.0,NHY.OL
2020-08-31 00:00:00,ELK ELKEM,-5000.0,ELK.OL
2020-08-31 00:00:00,BEAR NEL DNM,100000.0,NEL.OL
2020-08-31 00:00:00,BEAR NHY X3 ETN DNM NO 001 0708886,10000.0,NHY.OL
2020-08-31 00:00:00,BULL OBX X5 DNM,-3000.0,OBX.OL
2020-08-31 00:00:00,BEAR MHG X3 NORDNET,10000.0,MHG.OL
2020-08-31 00:00:00,BEAR NHY X3 ETN DNM NO 001 0708886,-10000.0,NHY.OL
2020-08-31 00:00:00,BEAR AKER X3 DNM,-5000.0,AKER.OL
2020-08-31 00:00:00,BULL OBX X5,10000.0,OBX.OL
2020-09-01 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-09-01 00:00:00,BEAR DNB X3 NORDNET,-2500.0,DNB.OL
2020-09-01 00:00:00,BEAR DNB X3 NORDNET,-2500.0,DNB.OL
2020-09-01 00:00:00,BEAR DNB X3 NORDNET,5000.0,DNB.OL
2020-09-01 00:00:00,BEAR DAX X5 ND1,5000.0,DAX.OL
2020-09-01 00:00:00,BEAR NEL DNM,100000.0,NEL.OL
2020-09-01 00:00:00,NKR NEKKAR,-10000.0,NKR.OL
2020-09-01 00:00:00,BEAR DAX X5 ND1,-2500.0,DAX.OL
2020-09-01 00:00:00,BEAR DAX X5 ND1,-2500.0,DAX.OL
2020-09-01 00:00:00,BEAR AKER X3 DNM,-5000.0,AKER.OL
2020-09-01 00:00:00,BEAR DNB X3 NORDNET,-5000.0,DNB.OL
2020-09-01 00:00:00,BEAR MHG X3 NORDNET,-10000.0,MHG.OL
2020-09-01 00:00:00,BEAR NHY X3 ETN DNM NO 001 0708886,-10000.0,NHY.OL
2020-09-01 00:00:00,BULL OBX X5 DNM,9000.0,OBX.OL
2020-09-01 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-09-01 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-09-01 00:00:00,NKR NEKKAR,20000.0,NKR.OL
2020-09-01 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-09-01 00:00:00,BEAR YAR X3,1050.0,YAR.OL
2020-09-02 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-09-02 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-09-02 00:00:00,NHY NORSK HYDRO,-3000.0,NHY.OL
2020-09-02 00:00:00,BULL OBX X5 DNM,-9000.0,OBX.OL
2020-09-02 00:00:00,BEAR DAX X5 ND1,5000.0,DAX.OL
2020-09-02 00:00:00,BEAR DAX X5 ND1,5000.0,DAX.OL
2020-09-02 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-09-02 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-09-02 00:00:00,NHY NORSK HYDRO,-3000.0,NHY.OL
2020-09-02 00:00:00,BULL OBX X5,-500.0,OBX.OL
2020-09-02 00:00:00,NKR,3650.0,NKR.OL
2020-09-03 00:00:00,NKR NEKKAR,-10000.0,NKR.OL
2020-09-03 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-09-03 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-09-03 00:00:00,BEAR OBX X10 ND1,30000.0,OBX.OL
2020-09-03 00:00:00,NHY,-550.0,NHY.OL
2020-09-04 00:00:00,BEAR NEL DNM,-100000.0,NEL.OL
2020-09-04 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-09-04 00:00:00,BEAR NEL DNM,70000.0,NEL.OL
2020-09-04 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-09-04 00:00:00,BEAR DAX X5 ND1,-2500.0,DAX.OL
2020-09-04 00:00:00,BEAR OBX X10 ND1,30000.0,OBX.OL
2020-09-04 00:00:00,BEAR OBX X10 ND1,10000.0,OBX.OL
2020-09-04 00:00:00,BEAR NEL,-10000.0,NEL.OL
2020-09-08 00:00:00,FROT FRONTLINE,300.0,FROT.OL
2020-09-08 00:00:00,NKR NEKKAR,-10000.0,NKR.OL
2020-09-08 00:00:00,FROT FRONTLINE,700.0,FROT.OL
2020-09-08 00:00:00,WAWI WALLENIUS WILHELMS,-5000.0,WAWI.OL
2020-09-08 00:00:00,FROT FRONTLINE,1200.0,FROT.OL
2020-09-08 00:00:00,NKR NEKKAR,-10000.0,NKR.OL
2020-09-08 00:00:00,BEAR NEL DNM,50000.0,NEL.OL
2020-09-08 00:00:00,BEAR DAX X5 ND1,-2500.0,DAX.OL
2020-09-08 00:00:00,BEAR NEL DNM,80000.0,NEL.OL
2020-09-08 00:00:00,BEAR DAX X8,-3650.0,DAX.OL
2020-09-09 00:00:00,WAWI WALLENIUS WILHELMS,5000.0,WAWI.OL
2020-09-09 00:00:00,NKR NEKKAR,-10000.0,NKR.OL
2020-09-09 00:00:00,FROT FRONTLINE,-1000.0,FROT.OL
2020-09-09 00:00:00,BEAR OBX X10 ND1,20000.0,OBX.OL
2020-09-09 00:00:00,FROT FRONTLINE,-1200.0,FROT.OL
2020-09-09 00:00:00,BEAR OBX X10 ND1,20000.0,OBX.OL
2020-09-09 00:00:00,NKR NEKKAR,-10000.0,NKR.OL
2020-09-09 00:00:00,BEAR STL X3 NORDNET,3000.0,STL.OL
2020-09-09 00:00:00,BEAR DAX X5 ND1,-5000.0,DAX.OL
2020-09-09 00:00:00,BEAR STL X3 NORDNET,-3000.0,STL.OL
2020-09-09 00:00:00,WAWI WALLENIUS WILHELMS,10000.0,WAWI.OL
2020-09-09 00:00:00,BEAR EQNR,2100.0,EQNR.OL
2020-09-10 00:00:00,FROT FRONTLINE,-1000.0,FROT.OL
2020-09-10 00:00:00,BEAR STL X3 NORDNET,3500.0,STL.OL
2020-09-10 00:00:00,BEAR OBX X10 ND1,-20000.0,OBX.OL
2020-09-10 00:00:00,BULL OBX X5 DNM,1500.0,OBX.OL
2020-09-10 00:00:00,BEAR OBX X10 ND1,-30000.0,OBX.OL
2020-09-10 00:00:00,BEAR OBX X10 ND1,-20000.0,OBX.OL
2020-09-10 00:00:00,BEAR OBX X10 ND1,-40000.0,OBX.OL
2020-09-10 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-09-10 00:00:00,BEAR STL X3 NORDNET,-3500.0,STL.OL
2020-09-10 00:00:00,BULL OBX X5 DNM,3500.0,OBX.OL
2020-09-10 00:00:00,ABL ABL GROUP,10000.0,ABL.OL
2020-09-10 00:00:00,BULL OBX X5,1050.0,OBX.OL
2020-09-11 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-09-11 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-09-11 00:00:00,NHY NORSK HYDRO,3000.0,NHY.OL
2020-09-11 00:00:00,NHY NORSK HYDRO,-3000.0,NHY.OL
2020-09-11 00:00:00,FROT FRONTLINE,-1100.0,FROT.OL
2020-09-11 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-09-11 00:00:00,BEAR NEL DNM,-50000.0,NEL.OL
2020-09-11 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-09-11 00:00:00,BEAR NEL DNM,-50000.0,NEL.OL
2020-09-11 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-09-11 00:00:00,BEAR NEL DNM,-50000.0,NEL.OL
2020-09-11 00:00:00,BEAR NEL DNM,-50000.0,NEL.OL
2020-09-11 00:00:00,AKRBP AKER BP,1000.0,
2020-09-14 00:00:00,AKRBP AKER BP,-1000.0,
2020-09-14 00:00:00,YAR YARA INTERNATIONAL,500.0,YAR.OL
2020-09-14 00:00:00,YAR YARA INTERNATIONAL,300.0,YAR.OL
2020-09-14 00:00:00,BEAR NEL DNM,-50000.0,NEL.OL
2020-09-14 00:00:00,YAR YARA INTERNATIONAL,200.0,YAR.OL
2020-09-14 00:00:00,BEAR NEL DNM,-50000.0,NEL.OL
2020-09-14 00:00:00,BEAR NEL DNM,-100000.0,NEL.OL
2020-09-14 00:00:00,BULL OBX X5 DNM,4000.0,OBX.OL
2020-09-14 00:00:00,BULL NEL X3 NORDNET N,350.0,NEL.OL
2020-09-14 00:00:00,BULL NEL X3,-5000.0,NEL.OL
2020-09-15 00:00:00,BULL NEL X3 NORDNET N,150.0,NEL.OL
2020-09-15 00:00:00,BULL NEL X3,-1050.0,NEL.OL
2020-09-15 00:00:00,AQUA.NO,5000.0,AQUA.OL
2020-09-16 00:00:00,YAR YARA INTERNATIONAL,500.0,YAR.OL
2020-09-16 00:00:00,BULL OBX X5,2500.0,OBX.OL
2020-09-21 00:00:00,AQUA.NO,-5000.0,AQUA.OL
2020-09-21 00:00:00,NEL,1700.0,NEL.OL
2020-09-22 00:00:00,ABL ABL GROUP,-5000.0,ABL.OL
2020-09-22 00:00:00,NKR,100.0,NKR.OL
2020-09-24 00:00:00,NEL NEL,3600.0,NEL.OL
2020-09-24 00:00:00,NEL NEL,1400.0,NEL.OL
2020-09-25 00:00:00,NHY NORSK HYDRO,-2500.0,NHY.OL
2020-09-25 00:00:00,NHY NORSK HYDRO,-2500.0,NHY.OL
2020-09-25 00:00:00,NEL NEL,7500.0,NEL.OL
2020-09-25 00:00:00,NHY NORSK HYDRO,-2500.0,NHY.OL
2020-09-25 00:00:00,YAR YARA INTERNATIONAL,-200.0,YAR.OL
2020-09-25 00:00:00,NEL NEL,4000.0,NEL.OL
2020-09-28 00:00:00,NHY NORSK HYDRO,2500.0,NHY.OL
2020-09-29 00:00:00,ABL ABL GROUP,2000.0,ABL.OL
2020-10-01 00:00:00,NEL,-1700.0,NEL.OL
2020-10-01 00:00:00,YAR,83.0,YAR.OL
2020-10-05 00:00:00,NEL NEL,-4000.0,NEL.OL
2020-10-05 00:00:00,ABL ABL GROUP,5000.0,ABL.OL
2020-10-05 00:00:00,ABL ABL GROUP,6000.0,ABL.OL
2020-10-05 00:00:00,WAWI,2050.0,WAWI.OL
2020-10-05 00:00:00,YAR,-83.0,YAR.OL
2020-10-06 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-06 00:00:00,YAR YARA INTERNATIONAL,150.0,YAR.OL
2020-10-06 00:00:00,YAR YARA INTERNATIONAL,-150.0,YAR.OL
2020-10-06 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-06 00:00:00,WAWI WALLENIUS WILHELMS,3000.0,WAWI.OL
2020-10-07 00:00:00,YAR YARA INTERNATIONAL,150.0,YAR.OL
2020-10-08 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-08 00:00:00,WAWI WALLENIUS WILHELMS,4000.0,WAWI.OL
2020-10-09 00:00:00,WAWI WALLENIUS WILHELMS,-3000.0,WAWI.OL
2020-10-09 00:00:00,NHY NORSK HYDRO,2000.0,NHY.OL
2020-10-09 00:00:00,WAWI WALLENIUS WILHELMS,-4000.0,WAWI.OL
2020-10-09 00:00:00,BULL NEL X3,-2050.0,NEL.OL
2020-10-09 00:00:00,NKR,5400.0,NKR.OL
2020-10-09 00:00:00,NKR,-2500.0,NKR.OL
2020-10-09 00:00:00,NHY,550.0,NHY.OL
2020-10-12 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-12 00:00:00,YAR YARA INTERNATIONAL,150.0,YAR.OL
2020-10-12 00:00:00,NHY NORSK HYDRO,2000.0,NHY.OL
2020-10-13 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-13 00:00:00,SAGA SAGA PURE,-40000.0,SAGA.OL
2020-10-13 00:00:00,YAR YARA INTERNATIONAL,200.0,YAR.OL
2020-10-13 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-13 00:00:00,WAWI WALLENIUS WILHELMS,-2000.0,WAWI.OL
2020-10-13 00:00:00,KCC KLAVENESS COMBINAT,1600.0,KCC.OL
2020-10-13 00:00:00,BULL NEL X3,-2500.0,NEL.OL
2020-10-14 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-14 00:00:00,KCC KLAVENESS COMBINAT,400.0,KCC.OL
2020-10-14 00:00:00,WAWI WALLENIUS WILHELMS,-2000.0,WAWI.OL
2020-10-14 00:00:00,KCC KLAVENESS COMBINAT,500.0,KCC.OL
2020-10-15 00:00:00,NHY NORSK HYDRO,2500.0,NHY.OL
2020-10-19 00:00:00,NHY NORSK HYDRO,1000.0,NHY.OL
2020-10-20 00:00:00,NKR,-3000.0,NKR.OL
2020-10-20 00:00:00,YAR,50.0,YAR.OL
2020-10-21 00:00:00,NHY NORSK HYDRO,1000.0,NHY.OL
2020-10-21 00:00:00,BULL NEL X3,-5000.0,NEL.OL
2020-10-22 00:00:00,NEL NEL,5000.0,NEL.OL
2020-10-22 00:00:00,YAR YARA INTERNATIONAL,-200.0,YAR.OL
2020-10-22 00:00:00,NEL NEL,1500.0,NEL.OL
2020-10-22 00:00:00,YAR,-50.0,YAR.OL
2020-10-22 00:00:00,WAWI,1075.0,WAWI.OL
2020-10-22 00:00:00,WAWI,-1075.0,WAWI.OL
2020-10-22 00:00:00,NEL,1040.0,NEL.OL
2020-10-22 00:00:00,NHY,-550.0,NHY.OL
2020-10-22 00:00:00,NKR,2750.0,NKR.OL
2020-10-23 00:00:00,NHY NORSK HYDRO,-2500.0,NHY.OL
2020-10-23 00:00:00,NEL NEL,2500.0,NEL.OL
2020-10-23 00:00:00,WAWI WALLENIUS WILHELMS,-2500.0,WAWI.OL
2020-10-23 00:00:00,NEL NEL,2500.0,NEL.OL
2020-10-23 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-23 00:00:00,NKR NEKKAR,10000.0,NKR.OL
2020-10-23 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-23 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-23 00:00:00,NEL NEL,-2500.0,NEL.OL
2020-10-23 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-23 00:00:00,NEL NEL,5500.0,NEL.OL
2020-10-23 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-23 00:00:00,YAR YARA INTERNATIONAL,200.0,YAR.OL
2020-10-23 00:00:00,NEL NEL,-3500.0,NEL.OL
2020-10-23 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-23 00:00:00,NEL NEL,-3500.0,NEL.OL
2020-10-23 00:00:00,BULL NHY X3,55.0,NHY.OL
2020-10-23 00:00:00,NEL,-1040.0,NEL.OL
2020-10-26 00:00:00,MGN MAGNORA,5000.0,MGN.OL
2020-10-26 00:00:00,MGN MAGNORA,3000.0,MGN.OL
2020-10-26 00:00:00,MGN MAGNORA,3000.0,MGN.OL
2020-10-26 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-26 00:00:00,WAWI WALLENIUS WILHELMS,-2000.0,WAWI.OL
2020-10-26 00:00:00,MGN MAGNORA,2000.0,MGN.OL
2020-10-26 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-26 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-10-26 00:00:00,MGN MAGNORA,1000.0,MGN.OL
2020-10-26 00:00:00,BULL NEL X3,500.0,NEL.OL
2020-10-26 00:00:00,BULL NHY X3,-2000.0,NHY.OL
2020-10-28 00:00:00,BULL NEL X3 NORDNET N,-500.0,NEL.OL
2020-10-28 00:00:00,BULL OBX X5 DNM,-2000.0,OBX.OL
2020-10-28 00:00:00,NHY NORSK HYDRO,5000.0,NHY.OL
2020-10-28 00:00:00,WAWI WALLENIUS WILHELMS,3000.0,WAWI.OL
2020-10-28 00:00:00,BULL NEL X3,1000.0,NEL.OL
2020-10-28 00:00:00,BULL OBX X5,1200.0,OBX.OL
2020-10-28 00:00:00,Magnora ASA,250.0,
2020-10-29 00:00:00,BULL OBX X5 DNM,-2000.0,OBX.OL
2020-10-29 00:00:00,MGN MAGNORA,1500.0,MGN.OL
2020-10-29 00:00:00,BULL OBX X5 DNM,-2000.0,OBX.OL
2020-10-29 00:00:00,MGN MAGNORA,1500.0,MGN.OL
2020-10-29 00:00:00,BULL OBX X5 DNM,-2000.0,OBX.OL
2020-10-29 00:00:00,MGN MAGNORA,1000.0,MGN.OL
2020-10-29 00:00:00,ABL ABL GROUP,4000.0,ABL.OL
2020-11-02 00:00:00,KOG KONGSBERG GRUPPEN,250.0,KOG.OL
2020-11-02 00:00:00,KOG KONGSBERG GRUPPEN,100.0,KOG.OL
2020-11-04 00:00:00,KOG KONGSBERG GRUPPEN,200.0,KOG.OL
2020-11-05 00:00:00,KOG KONGSBERG GRUPPEN,-200.0,KOG.OL
2020-11-06 00:00:00,KOG KONGSBERG GRUPPEN,500.0,KOG.OL
2020-11-06 00:00:00,Magnora ASA,-1450.0,
2020-11-06 00:00:00,KONGSBERG,150.0,KONGSBERG.OL
2020-11-09 00:00:00,NHY NORSK HYDRO,-2000.0,NHY.OL
2020-11-09 00:00:00,YAR YARA INTERNATIONAL,150.0,YAR.OL
